Index,Place_ID,Category
360,5105bcb9f02f6b54c0599c2a32b6ecbf4440f00102f901917932030000000092030c536f75746820476172616765,fee
361,5105bcb9f02f6b54c0599c2a32b6ecbf4440f00102f901917932030000000092030c536f75746820476172616765,parking
362,5105bcb9f02f6b54c0599c2a32b6ecbf4440f00102f901917932030000000092030c536f75746820476172616765,parking.cars
363,5105bcb9f02f6b54c0599c2a32b6ecbf4440f00102f901917932030000000092030c536f75746820476172616765,parking.multistorey
364,51d249ddbb036d54c0595363fb5d2ebe4440f00102f901ef38940500000000920318576573742053696465204d61726b6574205061726b696e67,access
365,51d249ddbb036d54c0595363fb5d2ebe4440f00102f901ef38940500000000920318576573742053696465204d61726b6574205061726b696e67,access.yes
366,51d249ddbb036d54c0595363fb5d2ebe4440f00102f901ef38940500000000920318576573742053696465204d61726b6574205061726b696e67,fee
367,51d249ddbb036d54c0595363fb5d2ebe4440f00102f901ef38940500000000920318576573742053696465204d61726b6574205061726b696e67,parking
368,51d249ddbb036d54c0595363fb5d2ebe4440f00102f901ef38940500000000920318576573742053696465204d61726b6574205061726b696e67,parking.cars
369,51d249ddbb036d54c0595363fb5d2ebe4440f00102f901ef38940500000000920318576573742053696465204d61726b6574205061726b696e67,parking.surface
370,51fc821942246d54c0593bb5bd7cc7bd4440f00102f9010c099e050000000092031453742e2049676e6174697573205061726b696e67,fee
371,51fc821942246d54c0593bb5bd7cc7bd4440f00102f9010c099e050000000092031453742e2049676e6174697573205061726b696e67,parking
372,51fc821942246d54c0593bb5bd7cc7bd4440f00102f9010c099e050000000092031453742e2049676e6174697573205061726b696e67,parking.cars
373,51fc821942246d54c0593bb5bd7cc7bd4440f00102f9010c099e050000000092031453742e2049676e6174697573205061726b696e67,parking.surface
374,51588f91a4f16b54c05939a87981a3bf4440f00102f901183aa1050000000092030c476174657761792045617374,building
375,51588f91a4f16b54c05939a87981a3bf4440f00102f901183aa1050000000092030c476174657761792045617374,building.parking
376,51588f91a4f16b54c05939a87981a3bf4440f00102f901183aa1050000000092030c476174657761792045617374,fee
377,51588f91a4f16b54c05939a87981a3bf4440f00102f901183aa1050000000092030c476174657761792045617374,parking
378,51588f91a4f16b54c05939a87981a3bf4440f00102f901183aa1050000000092030c476174657761792045617374,parking.cars
379,51588f91a4f16b54c05939a87981a3bf4440f00102f901183aa1050000000092030c476174657761792045617374,parking.multistorey
380,515cb38823136c54c0590124e4b937c14440f00102f9019c95f005000000009203084d756e69204c6f74,fee
381,515cb38823136c54c0590124e4b937c14440f00102f9019c95f005000000009203084d756e69204c6f74,parking
382,515cb38823136c54c0590124e4b937c14440f00102f9019c95f005000000009203084d756e69204c6f74,parking.cars
383,515cb38823136c54c0590124e4b937c14440f00102f9019c95f005000000009203084d756e69204c6f74,parking.surface
384,51a36239ff906c54c05917fc0a7dfcba4440f00102f901292829060000000092030b5669657720476172616765,parking
385,51a36239ff906c54c05917fc0a7dfcba4440f00102f901292829060000000092030b5669657720476172616765,parking.cars
386,51a36239ff906c54c05917fc0a7dfcba4440f00102f901292829060000000092030b5669657720476172616765,parking.multistorey
387,518f5a3f71496c54c0596d419485ffc04440f00102f901c642aa060000000092031a4e6f72746820506f696e74205061726b696e6720476172616765,building
388,518f5a3f71496c54c0596d419485ffc04440f00102f901c642aa060000000092031a4e6f72746820506f696e74205061726b696e6720476172616765,building.parking
389,518f5a3f71496c54c0596d419485ffc04440f00102f901c642aa060000000092031a4e6f72746820506f696e74205061726b696e6720476172616765,parking
390,518f5a3f71496c54c0596d419485ffc04440f00102f901c642aa060000000092031a4e6f72746820506f696e74205061726b696e6720476172616765,parking.cars
391,518f5a3f71496c54c0596d419485ffc04440f00102f901c642aa060000000092031a4e6f72746820506f696e74205061726b696e6720476172616765,parking.multistorey
392,51d18579271e6c54c05943a23ae420c04440f00102f901d671dd060000000092031246696674682054686972642043656e746572,building
393,51d18579271e6c54c05943a23ae420c04440f00102f901d671dd060000000092031246696674682054686972642043656e746572,building.parking
394,51d18579271e6c54c05943a23ae420c04440f00102f901d671dd060000000092031246696674682054686972642043656e746572,parking
395,51d18579271e6c54c05943a23ae420c04440f00102f901d671dd060000000092031246696674682054686972642043656e746572,parking.cars
396,51d18579271e6c54c05943a23ae420c04440f00102f901d671dd060000000092031246696674682054686972642043656e746572,parking.multistorey
397,51768debde496c54c05972ea1623cbbf4440f00102f901e0f2e6060000000092031d4f6e746172696f20537472656574205061726b696e6720476172616765,access
398,51768debde496c54c05972ea1623cbbf4440f00102f901e0f2e6060000000092031d4f6e746172696f20537472656574205061726b696e6720476172616765,access.yes
399,51768debde496c54c05972ea1623cbbf4440f00102f901e0f2e6060000000092031d4f6e746172696f20537472656574205061726b696e6720476172616765,building
400,51768debde496c54c05972ea1623cbbf4440f00102f901e0f2e6060000000092031d4f6e746172696f20537472656574205061726b696e6720476172616765,building.parking
401,51768debde496c54c05972ea1623cbbf4440f00102f901e0f2e6060000000092031d4f6e746172696f20537472656574205061726b696e6720476172616765,fee
402,51768debde496c54c05972ea1623cbbf4440f00102f901e0f2e6060000000092031d4f6e746172696f20537472656574205061726b696e6720476172616765,parking
403,51768debde496c54c05972ea1623cbbf4440f00102f901e0f2e6060000000092031d4f6e746172696f20537472656574205061726b696e6720476172616765,parking.cars
404,51768debde496c54c05972ea1623cbbf4440f00102f901e0f2e6060000000092031d4f6e746172696f20537472656574205061726b696e6720476172616765,parking.multistorey
405,51cd180929846b54c059e9e70a0f5ac04440f00102f901937cf3060000000092030b5765737420476172616765,building
406,51cd180929846b54c059e9e70a0f5ac04440f00102f901937cf3060000000092030b5765737420476172616765,building.parking
407,51cd180929846b54c059e9e70a0f5ac04440f00102f901937cf3060000000092030b5765737420476172616765,fee
408,51cd180929846b54c059e9e70a0f5ac04440f00102f901937cf3060000000092030b5765737420476172616765,parking
409,51cd180929846b54c059e9e70a0f5ac04440f00102f901937cf3060000000092030b5765737420476172616765,parking.cars
410,51cd180929846b54c059e9e70a0f5ac04440f00102f901937cf3060000000092030b5765737420476172616765,parking.multistorey
411,513786052ea96b54c059b0e7b31156c04440f00102f901977cf30600000000920317506c6179686f757365537175617265205061726b696e67,building
412,513786052ea96b54c059b0e7b31156c04440f00102f901977cf30600000000920317506c6179686f757365537175617265205061726b696e67,building.parking
413,513786052ea96b54c059b0e7b31156c04440f00102f901977cf30600000000920317506c6179686f757365537175617265205061726b696e67,fee
414,513786052ea96b54c059b0e7b31156c04440f00102f901977cf30600000000920317506c6179686f757365537175617265205061726b696e67,parking
415,513786052ea96b54c059b0e7b31156c04440f00102f901977cf30600000000920317506c6179686f757365537175617265205061726b696e67,parking.cars
416,513786052ea96b54c059b0e7b31156c04440f00102f901977cf30600000000920317506c6179686f757365537175617265205061726b696e67,parking.multistorey
417,5121164aeaeb6a54c0595a7daf3a7ac04440f00102f901ea4a35070000000092030b4561737420476172616765,building
418,5121164aeaeb6a54c0595a7daf3a7ac04440f00102f901ea4a35070000000092030b4561737420476172616765,building.parking
419,5121164aeaeb6a54c0595a7daf3a7ac04440f00102f901ea4a35070000000092030b4561737420476172616765,parking
420,5121164aeaeb6a54c0595a7daf3a7ac04440f00102f901ea4a35070000000092030b4561737420476172616765,parking.cars
421,5121164aeaeb6a54c0595a7daf3a7ac04440f00102f901ea4a35070000000092030b4561737420476172616765,parking.multistorey
422,51ce80e8a6356c54c059be2a84a1adbf4440f00102f901a80252070000000092031c436f6c6c656374696f6e204175746f2047726f75702043656e747265,access
423,51ce80e8a6356c54c059be2a84a1adbf4440f00102f901a80252070000000092031c436f6c6c656374696f6e204175746f2047726f75702043656e747265,access.yes
424,51ce80e8a6356c54c059be2a84a1adbf4440f00102f901a80252070000000092031c436f6c6c656374696f6e204175746f2047726f75702043656e747265,building
425,51ce80e8a6356c54c059be2a84a1adbf4440f00102f901a80252070000000092031c436f6c6c656374696f6e204175746f2047726f75702043656e747265,building.parking
426,51ce80e8a6356c54c059be2a84a1adbf4440f00102f901a80252070000000092031c436f6c6c656374696f6e204175746f2047726f75702043656e747265,fee
427,51ce80e8a6356c54c059be2a84a1adbf4440f00102f901a80252070000000092031c436f6c6c656374696f6e204175746f2047726f75702043656e747265,parking
428,51ce80e8a6356c54c059be2a84a1adbf4440f00102f901a80252070000000092031c436f6c6c656374696f6e204175746f2047726f75702043656e747265,parking.cars
429,51ce80e8a6356c54c059be2a84a1adbf4440f00102f901a80252070000000092031c436f6c6c656374696f6e204175746f2047726f75702043656e747265,parking.multistorey
430,51e520e6a5826c54c05911f1fd9e31bb4440f00102f901bb648c0700000000920306546f6f6d6579,access_limited
431,51e520e6a5826c54c05911f1fd9e31bb4440f00102f901bb648c0700000000920306546f6f6d6579,access_limited.private
432,51e520e6a5826c54c05911f1fd9e31bb4440f00102f901bb648c0700000000920306546f6f6d6579,fee
433,51e520e6a5826c54c05911f1fd9e31bb4440f00102f901bb648c0700000000920306546f6f6d6579,parking
434,51e520e6a5826c54c05911f1fd9e31bb4440f00102f901bb648c0700000000920306546f6f6d6579,parking.cars
435,51e520e6a5826c54c05911f1fd9e31bb4440f00102f901bb648c0700000000920306546f6f6d6579,parking.surface
436,51be6e9d71556c54c05962d8e61515bb4440f00102f9012b9bbb070000000092031357616c6d61727420537570657263656e746572,building
437,51be6e9d71556c54c05962d8e61515bb4440f00102f9012b9bbb070000000092031357616c6d61727420537570657263656e746572,building.commercial
438,51be6e9d71556c54c05962d8e61515bb4440f00102f9012b9bbb070000000092031357616c6d61727420537570657263656e746572,commercial
439,51be6e9d71556c54c05962d8e61515bb4440f00102f9012b9bbb070000000092031357616c6d61727420537570657263656e746572,commercial.supermarket
440,51083198aec16b54c059fefbde9099c14440f00102f9017fdbde07000000009203084d756e69204c6f74,fee
441,51083198aec16b54c059fefbde9099c14440f00102f9017fdbde07000000009203084d756e69204c6f74,parking
442,51083198aec16b54c059fefbde9099c14440f00102f9017fdbde07000000009203084d756e69204c6f74,parking.cars
443,51083198aec16b54c059fefbde9099c14440f00102f9017fdbde07000000009203084d756e69204c6f74,parking.surface
444,515dac14b0af6a54c059ffe6bc9784c04440f00102f901c9361a080000000092030a435355204c6f74204141,parking
445,515dac14b0af6a54c059ffe6bc9784c04440f00102f901c9361a080000000092030a435355204c6f74204141,parking.cars
446,515dac14b0af6a54c059ffe6bc9784c04440f00102f901c9361a080000000092030a435355204c6f74204141,parking.surface
447,515e48022cc96a54c05904694f570dc04440f00102f901cf361a080000000092031043656e7472616c20436164696c6c6163,commercial
448,515e48022cc96a54c05904694f570dc04440f00102f901cf361a080000000092031043656e7472616c20436164696c6c6163,commercial.vehicle
449,51ef7fcedd536b54c059e367d4c65ec04440f00102f9013b9c39080000000092030e43656e7472616c20476172616765,access
450,51ef7fcedd536b54c059e367d4c65ec04440f00102f9013b9c39080000000092030e43656e7472616c20476172616765,access.yes
451,51ef7fcedd536b54c059e367d4c65ec04440f00102f9013b9c39080000000092030e43656e7472616c20476172616765,building
452,51ef7fcedd536b54c059e367d4c65ec04440f00102f9013b9c39080000000092030e43656e7472616c20476172616765,building.parking
453,51ef7fcedd536b54c059e367d4c65ec04440f00102f9013b9c39080000000092030e43656e7472616c20476172616765,fee
454,51ef7fcedd536b54c059e367d4c65ec04440f00102f9013b9c39080000000092030e43656e7472616c20476172616765,parking
455,51ef7fcedd536b54c059e367d4c65ec04440f00102f9013b9c39080000000092030e43656e7472616c20476172616765,parking.cars
456,51ef7fcedd536b54c059e367d4c65ec04440f00102f9013b9c39080000000092030e43656e7472616c20476172616765,parking.multistorey
457,512f702c798f6a54c059d4f651affdc14440f00102f9011621ae080000000092030d4d61727320456c656374726963,building
458,512f702c798f6a54c059d4f651affdc14440f00102f9011621ae080000000092030d4d61727320456c656374726963,building.commercial
459,512f702c798f6a54c059d4f651affdc14440f00102f9011621ae080000000092030d4d61727320456c656374726963,commercial
460,512f702c798f6a54c059d4f651affdc14440f00102f9011621ae080000000092030d4d61727320456c656374726963,commercial.trade
461,51951e219a4b6a54c059aa310942b2c04440f00102f901752aae08000000009203174465616c65722054697265204c4c43205061726b696e67,parking
462,51951e219a4b6a54c059aa310942b2c04440f00102f901752aae08000000009203174465616c65722054697265204c4c43205061726b696e67,parking.cars
463,51951e219a4b6a54c059aa310942b2c04440f00102f901752aae08000000009203174465616c65722054697265204c4c43205061726b696e67,parking.surface
464,515d310a620e6c54c059237a7d952ac04440f00102f9014fda01090000000092030e4b657942616e6b20476172616765,building
465,515d310a620e6c54c059237a7d952ac04440f00102f9014fda01090000000092030e4b657942616e6b20476172616765,building.parking
466,515d310a620e6c54c059237a7d952ac04440f00102f9014fda01090000000092030e4b657942616e6b20476172616765,fee
467,515d310a620e6c54c059237a7d952ac04440f00102f9014fda01090000000092030e4b657942616e6b20476172616765,parking
468,515d310a620e6c54c059237a7d952ac04440f00102f9014fda01090000000092030e4b657942616e6b20476172616765,parking.cars
469,515d310a620e6c54c059237a7d952ac04440f00102f9014fda01090000000092030e4b657942616e6b20476172616765,parking.multistorey
470,51ff81b85fd56b54c0593351dd9968c04440f00102f901b6133009000000009203165265736572766520537175617265205061726b696e67,building
471,51ff81b85fd56b54c0593351dd9968c04440f00102f901b6133009000000009203165265736572766520537175617265205061726b696e67,building.parking
472,51ff81b85fd56b54c0593351dd9968c04440f00102f901b6133009000000009203165265736572766520537175617265205061726b696e67,parking
473,51ff81b85fd56b54c0593351dd9968c04440f00102f901b6133009000000009203165265736572766520537175617265205061726b696e67,parking.cars
474,51ff81b85fd56b54c0593351dd9968c04440f00102f901b6133009000000009203165265736572766520537175617265205061726b696e67,parking.multistorey
475,5148e77be0f26b54c0597e6fbcc43ec04440f00102f901e18a190a0000000092031148756e74696e67746f6e20476172616765,building
476,5148e77be0f26b54c0597e6fbcc43ec04440f00102f901e18a190a0000000092031148756e74696e67746f6e20476172616765,building.parking
477,5148e77be0f26b54c0597e6fbcc43ec04440f00102f901e18a190a0000000092031148756e74696e67746f6e20476172616765,fee
478,5148e77be0f26b54c0597e6fbcc43ec04440f00102f901e18a190a0000000092031148756e74696e67746f6e20476172616765,parking
479,5148e77be0f26b54c0597e6fbcc43ec04440f00102f901e18a190a0000000092031148756e74696e67746f6e20476172616765,parking.cars
480,5148e77be0f26b54c0597e6fbcc43ec04440f00102f901e18a190a0000000092031148756e74696e67746f6e20476172616765,parking.multistorey
481,513de88c34a76a54c0592931463608c04440f00102f90194272b0a00000000920317446f64642043616d65726120616e6420496d6167696e67,building
482,513de88c34a76a54c0592931463608c04440f00102f90194272b0a00000000920317446f64642043616d65726120616e6420496d6167696e67,building.commercial
483,513de88c34a76a54c0592931463608c04440f00102f90194272b0a00000000920317446f64642043616d65726120616e6420496d6167696e67,commercial
484,513de88c34a76a54c0592931463608c04440f00102f90194272b0a00000000920317446f64642043616d65726120616e6420496d6167696e67,commercial.hobby
485,513de88c34a76a54c0592931463608c04440f00102f90194272b0a00000000920317446f64642043616d65726120616e6420496d6167696e67,commercial.hobby.photo
486,514f3572479e6a54c059de40f4ac15c14440f00102f901e2282b0a0000000092030a4c61756e64726f6d6174,building
487,514f3572479e6a54c059de40f4ac15c14440f00102f901e2282b0a0000000092030a4c61756e64726f6d6174,building.commercial
488,514f3572479e6a54c059de40f4ac15c14440f00102f901e2282b0a0000000092030a4c61756e64726f6d6174,commercial
489,514f3572479e6a54c059de40f4ac15c14440f00102f901e2282b0a0000000092030a4c61756e64726f6d6174,service
490,514f3572479e6a54c059de40f4ac15c14440f00102f901e2282b0a0000000092030a4c61756e64726f6d6174,service.cleaning
491,514f3572479e6a54c059de40f4ac15c14440f00102f901e2282b0a0000000092030a4c61756e64726f6d6174,service.cleaning.laundry
492,513cdaf254656a54c059c2661cdd87c04440f00102f901f1c82d0a000000009203224d61736f6e696320616e6420506572666f726d696e6720417274732043656e746572,building
493,513cdaf254656a54c059c2661cdd87c04440f00102f901f1c82d0a000000009203224d61736f6e696320616e6420506572666f726d696e6720417274732043656e746572,building.entertainment
494,513cdaf254656a54c059c2661cdd87c04440f00102f901f1c82d0a000000009203224d61736f6e696320616e6420506572666f726d696e6720417274732043656e746572,entertainment
495,513cdaf254656a54c059c2661cdd87c04440f00102f901f1c82d0a000000009203224d61736f6e696320616e6420506572666f726d696e6720417274732043656e746572,entertainment.culture
496,513cdaf254656a54c059c2661cdd87c04440f00102f901f1c82d0a000000009203224d61736f6e696320616e6420506572666f726d696e6720417274732043656e746572,entertainment.culture.theatre
497,517d85d675226c54c0595c710a105fc14440f00102f90107728d0a000000009203294275726b65204c616b6566726f6e7420416972706f7274204c6f6e672d7465726d205061726b696e67,fee
498,517d85d675226c54c0595c710a105fc14440f00102f90107728d0a000000009203294275726b65204c616b6566726f6e7420416972706f7274204c6f6e672d7465726d205061726b696e67,parking
499,517d85d675226c54c0595c710a105fc14440f00102f90107728d0a000000009203294275726b65204c616b6566726f6e7420416972706f7274204c6f6e672d7465726d205061726b696e67,parking.cars
500,517d85d675226c54c0595c710a105fc14440f00102f90107728d0a000000009203294275726b65204c616b6566726f6e7420416972706f7274204c6f6e672d7465726d205061726b696e67,parking.surface
501,511ad7224e7d6d54c059338382bf93be4440f00102f9016132a20d000000009203135472616e73666f726d65722053746174696f6e,building
502,511ad7224e7d6d54c059338382bf93be4440f00102f9016132a20d000000009203135472616e73666f726d65722053746174696f6e,building.entertainment
503,511ad7224e7d6d54c059338382bf93be4440f00102f9016132a20d000000009203135472616e73666f726d65722053746174696f6e,entertainment
504,511ad7224e7d6d54c059338382bf93be4440f00102f9016132a20d000000009203135472616e73666f726d65722053746174696f6e,entertainment.culture
505,511ad7224e7d6d54c059338382bf93be4440f00102f9016132a20d000000009203135472616e73666f726d65722053746174696f6e,entertainment.culture.arts_centre
506,5140c1033beb6954c0597132f99431c24440f00102f901731fb40d0000000092030e446f6c6c61722047656e6572616c,building
507,5140c1033beb6954c0597132f99431c24440f00102f901731fb40d0000000092030e446f6c6c61722047656e6572616c,building.commercial
508,5140c1033beb6954c0597132f99431c24440f00102f901731fb40d0000000092030e446f6c6c61722047656e6572616c,commercial
509,5140c1033beb6954c0597132f99431c24440f00102f901731fb40d0000000092030e446f6c6c61722047656e6572616c,commercial.discount_store
510,517d5d5e7b406a54c05904718bdbb5c04440f00102f9010b92380e000000009203174465616c65722054697265204c4c43205061726b696e67,parking
511,517d5d5e7b406a54c05904718bdbb5c04440f00102f9010b92380e000000009203174465616c65722054697265204c4c43205061726b696e67,parking.cars
512,518e7b8539bd6954c059fcba9076a2bf4440f00102f9010af6770e0000000092030e446f6c6c61722047656e6572616c,building
513,518e7b8539bd6954c059fcba9076a2bf4440f00102f9010af6770e0000000092030e446f6c6c61722047656e6572616c,building.commercial
514,518e7b8539bd6954c059fcba9076a2bf4440f00102f9010af6770e0000000092030e446f6c6c61722047656e6572616c,commercial
515,518e7b8539bd6954c059fcba9076a2bf4440f00102f9010af6770e0000000092030e446f6c6c61722047656e6572616c,commercial.discount_store
516,512940a8d0bb6954c0592857231292bf4440f00102f9010bf6770e000000009203084d26492044656c69,building
517,512940a8d0bb6954c0592857231292bf4440f00102f9010bf6770e000000009203084d26492044656c69,building.commercial
518,512940a8d0bb6954c0592857231292bf4440f00102f9010bf6770e000000009203084d26492044656c69,commercial
519,512940a8d0bb6954c0592857231292bf4440f00102f9010bf6770e000000009203084d26492044656c69,commercial.convenience
520,515706584bac6954c059fc9216f05fbf4440f00102f9010ff6770e0000000092030e416c6c656e204861726477617265,building
521,515706584bac6954c059fc9216f05fbf4440f00102f9010ff6770e0000000092030e416c6c656e204861726477617265,building.commercial
522,515706584bac6954c059fc9216f05fbf4440f00102f9010ff6770e0000000092030e416c6c656e204861726477617265,commercial
523,515706584bac6954c059fc9216f05fbf4440f00102f9010ff6770e0000000092030e416c6c656e204861726477617265,commercial.houseware_and_hardware
524,515706584bac6954c059fc9216f05fbf4440f00102f9010ff6770e0000000092030e416c6c656e204861726477617265,commercial.houseware_and_hardware.hardware_and_tools
525,51b3fe3b47c96954c0592f97c66350c24440f00102f9015f46980e000000009203085269746520416964,building
526,51b3fe3b47c96954c0592f97c66350c24440f00102f9015f46980e000000009203085269746520416964,building.commercial
527,51b3fe3b47c96954c0592f97c66350c24440f00102f9015f46980e000000009203085269746520416964,commercial
528,51b3fe3b47c96954c0592f97c66350c24440f00102f9015f46980e000000009203085269746520416964,commercial.chemist
529,51aa379682bd6954c059bf63cda508c14440f00102f901534c1e0f0000000092031e412d546f2d5a204170706c69616e636520616e64204675726e6974757265,building
530,51aa379682bd6954c059bf63cda508c14440f00102f901534c1e0f0000000092031e412d546f2d5a204170706c69616e636520616e64204675726e6974757265,building.commercial
531,51aa379682bd6954c059bf63cda508c14440f00102f901534c1e0f0000000092031e412d546f2d5a204170706c69616e636520616e64204675726e6974757265,commercial
532,51aa379682bd6954c059bf63cda508c14440f00102f901534c1e0f0000000092031e412d546f2d5a204170706c69616e636520616e64204675726e6974757265,commercial.furniture_and_interior
533,51fe44a40caf6954c05976911f70b3c04440f00102f901564c1e0f000000009203174b72616d2026204b72616d204175746f20526570616972,building
534,51fe44a40caf6954c05976911f70b3c04440f00102f901564c1e0f000000009203174b72616d2026204b72616d204175746f20526570616972,building.commercial
535,51fe44a40caf6954c05976911f70b3c04440f00102f901564c1e0f000000009203174b72616d2026204b72616d204175746f20526570616972,commercial
536,51fe44a40caf6954c05976911f70b3c04440f00102f901564c1e0f000000009203174b72616d2026204b72616d204175746f20526570616972,service
537,51fe44a40caf6954c05976911f70b3c04440f00102f901564c1e0f000000009203174b72616d2026204b72616d204175746f20526570616972,service.vehicle
538,51fe44a40caf6954c05976911f70b3c04440f00102f901564c1e0f000000009203174b72616d2026204b72616d204175746f20526570616972,service.vehicle.repair
539,51fe44a40caf6954c05976911f70b3c04440f00102f901564c1e0f000000009203174b72616d2026204b72616d204175746f20526570616972,service.vehicle.repair.car
540,51f67c42d2226c54c0598ef8a4f4bebd4440f00102f901ed9b890f000000009203044c6f6f70,building
541,51f67c42d2226c54c0598ef8a4f4bebd4440f00102f901ed9b890f000000009203044c6f6f70,building.catering
542,51f67c42d2226c54c0598ef8a4f4bebd4440f00102f901ed9b890f000000009203044c6f6f70,catering
543,51f67c42d2226c54c0598ef8a4f4bebd4440f00102f901ed9b890f000000009203044c6f6f70,catering.cafe
544,51f67c42d2226c54c0598ef8a4f4bebd4440f00102f901ed9b890f000000009203044c6f6f70,catering.cafe.coffee
545,51f67c42d2226c54c0598ef8a4f4bebd4440f00102f901ed9b890f000000009203044c6f6f70,catering.cafe.coffee_shop
546,51f67c42d2226c54c0598ef8a4f4bebd4440f00102f901ed9b890f000000009203044c6f6f70,internet_access
547,51d6341144ec6c54c059b506ac6b2cbc4440f00102f901bbcf5d11000000009203084175746f5a6f6e65,building
548,51d6341144ec6c54c059b506ac6b2cbc4440f00102f901bbcf5d11000000009203084175746f5a6f6e65,building.commercial
549,51d6341144ec6c54c059b506ac6b2cbc4440f00102f901bbcf5d11000000009203084175746f5a6f6e65,commercial
550,51d6341144ec6c54c059b506ac6b2cbc4440f00102f901bbcf5d11000000009203084175746f5a6f6e65,commercial.vehicle
551,51e2315f06af6954c059b448fa2aa7c04440f00102f901064129120000000092031a426f73776f72746820496e647573747269616c20537570706c79,building
552,51e2315f06af6954c059b448fa2aa7c04440f00102f901064129120000000092031a426f73776f72746820496e647573747269616c20537570706c79,building.commercial
553,51e2315f06af6954c059b448fa2aa7c04440f00102f901064129120000000092031a426f73776f72746820496e647573747269616c20537570706c79,commercial
554,51e2315f06af6954c059b448fa2aa7c04440f00102f901064129120000000092031a426f73776f72746820496e647573747269616c20537570706c79,commercial.houseware_and_hardware
555,51e2315f06af6954c059b448fa2aa7c04440f00102f901064129120000000092031a426f73776f72746820496e647573747269616c20537570706c79,commercial.houseware_and_hardware.hardware_and_tools
556,51a9a17e508d6e54c059d8f8435b03be4440f00102f901efcac0120000000092030a536176652d412d4c6f74,building
557,51a9a17e508d6e54c059d8f8435b03be4440f00102f901efcac0120000000092030a536176652d412d4c6f74,building.commercial
558,51a9a17e508d6e54c059d8f8435b03be4440f00102f901efcac0120000000092030a536176652d412d4c6f74,commercial
559,51a9a17e508d6e54c059d8f8435b03be4440f00102f901efcac0120000000092030a536176652d412d4c6f74,commercial.supermarket
560,51a65192bf056c54c05925e54395f5bb4440f00102f901e7bb03130000000092032141204368726973746d61732053746f727920486f75736520476966742053686f70,building
561,51a65192bf056c54c05925e54395f5bb4440f00102f901e7bb03130000000092032141204368726973746d61732053746f727920486f75736520476966742053686f70,building.commercial
562,51a65192bf056c54c05925e54395f5bb4440f00102f901e7bb03130000000092032141204368726973746d61732053746f727920486f75736520476966742053686f70,building.residential
563,51a65192bf056c54c05925e54395f5bb4440f00102f901e7bb03130000000092032141204368726973746d61732053746f727920486f75736520476966742053686f70,commercial
564,51a65192bf056c54c05925e54395f5bb4440f00102f901e7bb03130000000092032141204368726973746d61732053746f727920486f75736520476966742053686f70,commercial.gift_and_souvenir
565,510d72852d0d6b54c059492f4f0f20c04440f00102f901a56eaa150000000092030f50726f737065637420476172616765,building
566,510d72852d0d6b54c059492f4f0f20c04440f00102f901a56eaa150000000092030f50726f737065637420476172616765,building.parking
567,510d72852d0d6b54c059492f4f0f20c04440f00102f901a56eaa150000000092030f50726f737065637420476172616765,parking
568,510d72852d0d6b54c059492f4f0f20c04440f00102f901a56eaa150000000092030f50726f737065637420476172616765,parking.cars
569,510d72852d0d6b54c059492f4f0f20c04440f00102f901a56eaa150000000092030f50726f737065637420476172616765,parking.multistorey
570,51a21d5d8af76b54c0590f061f1656c04440f00102f901856bf9150000000092031431313030205375706572696f7220476172616765,building
571,51a21d5d8af76b54c0590f061f1656c04440f00102f901856bf9150000000092031431313030205375706572696f7220476172616765,building.parking
572,51a21d5d8af76b54c0590f061f1656c04440f00102f901856bf9150000000092031431313030205375706572696f7220476172616765,fee
573,51a21d5d8af76b54c0590f061f1656c04440f00102f901856bf9150000000092031431313030205375706572696f7220476172616765,parking
574,51a21d5d8af76b54c0590f061f1656c04440f00102f901856bf9150000000092031431313030205375706572696f7220476172616765,parking.cars
575,51a21d5d8af76b54c0590f061f1656c04440f00102f901856bf9150000000092031431313030205375706572696f7220476172616765,parking.multistorey
576,5164caba7c356c54c059d321e48256c14440f00102f90133cd51160000000092032a4275726b65204c616b6566726f6e7420416972706f72742053686f72742d7465726d205061726b696e67,no_fee
577,5164caba7c356c54c059d321e48256c14440f00102f90133cd51160000000092032a4275726b65204c616b6566726f6e7420416972706f72742053686f72742d7465726d205061726b696e67,no_fee.no
578,5164caba7c356c54c059d321e48256c14440f00102f90133cd51160000000092032a4275726b65204c616b6566726f6e7420416972706f72742053686f72742d7465726d205061726b696e67,parking
579,5164caba7c356c54c059d321e48256c14440f00102f90133cd51160000000092032a4275726b65204c616b6566726f6e7420416972706f72742053686f72742d7465726d205061726b696e67,parking.cars
580,5164caba7c356c54c059d321e48256c14440f00102f90133cd51160000000092032a4275726b65204c616b6566726f6e7420416972706f72742053686f72742d7465726d205061726b696e67,parking.surface
581,51e123d24a416c54c059c8e001273cc14440f00102f9016f8453160000000092031755535320436f642056697369746f72205061726b696e67,access_limited
582,51e123d24a416c54c059c8e001273cc14440f00102f9016f8453160000000092031755535320436f642056697369746f72205061726b696e67,access_limited.customers
583,51e123d24a416c54c059c8e001273cc14440f00102f9016f8453160000000092031755535320436f642056697369746f72205061726b696e67,no_fee
584,51e123d24a416c54c059c8e001273cc14440f00102f9016f8453160000000092031755535320436f642056697369746f72205061726b696e67,no_fee.no
585,51e123d24a416c54c059c8e001273cc14440f00102f9016f8453160000000092031755535320436f642056697369746f72205061726b696e67,parking
586,51e123d24a416c54c059c8e001273cc14440f00102f9016f8453160000000092031755535320436f642056697369746f72205061726b696e67,parking.cars
